gene,condition,EN_D1,EN_D4
BZW1,Rest,7.415608882904053,5.799490928649902
BZW2,Rest,5.813513278961182,5.0811662673950195
C10orf88,Rest,7.1045308113098145,5.364975452423096
C11orf21,Rest,6.931601524353027,5.103859901428223
C11orf24,Rest,7.770736217498779,4.763845920562744
C11orf58,Rest,7.088919162750244,5.707794666290283
C11orf68,Rest,6.678512096405029,5.034070014953613
C11orf71,Rest,7.331127166748047,4.815392971038818
C11orf80,Rest,6.684409141540527,5.09170389175415
C11orf96,Rest,6.699899673461914,4.480025291442871
C12orf29,Rest,4.993555545806885,5.689102649688721
C12orf4,Rest,7.828554630279541,4.545379638671875
C12orf57,Rest,6.034686088562012,5.649660110473633
C12orf76,Rest,6.3856682777404785,5.209278583526611
C14orf132,Rest,5.104790210723877,5.691398620605469
C14orf28,Rest,6.85360050201416,5.7372589111328125
C15orf39,Rest,6.6847310066223145,5.463344097137451
C15orf40,Rest,6.564592361450195,5.421015739440918
C15orf61,Rest,7.095926761627197,5.3555121421813965
C15orf62,Rest,6.924487590789795,4.846494197845459
C16orf46,Rest,7.503931045532227,5.633458137512207
C16orf54,Rest,5.939092636108398,5.046734809875488
C16orf86,Rest,6.9844865798950195,5.733164310455322
C17orf107,Rest,7.285440444946289,5.618142127990723
C18orf25,Rest,2.9280567169189453,5.442933559417725
C19orf12,Rest,6.916478633880615,4.744133949279785
C19orf18,Rest,7.084173202514648,4.711891174316406
C19orf33,Rest,7.332157611846924,5.380478382110596
C19orf47,Rest,6.963437557220459,4.479874610900879
C19orf73,Rest,7.1024980545043945,4.600822448730469
C1GALT1,Rest,3.4798121452331543,5.483613967895508
C1GALT1C1,Rest,7.4389753341674805,5.475478172302246
C1QA,Rest,7.052061080932617,5.092824459075928
C1QC,Rest,6.995748996734619,5.769486427307129
C1QL3,Rest,7.074683666229248,4.983774185180664
C1R,Rest,6.822668552398682,5.522364139556885
C1RL,Rest,6.904848098754883,5.056572437286377
C1orf115,Rest,6.984148025512695,5.296510696411133
C1orf122,Rest,5.711210250854492,4.98478889465332
C1orf159,Rest,7.459981441497803,4.62317419052124
C1orf174,Rest,7.821964740753174,5.463721752166748
C1orf21,Rest,6.962837219238281,5.809470176696777
C1orf43,Rest,7.056759834289551,4.708749771118164
C1orf74,Rest,6.4806227684021,5.469692230224609
C20orf202,Rest,4.571062088012695,5.381308078765869
C20orf96,Rest,7.590847492218018,3.717111349105835
C21orf58,Rest,6.975675106048584,5.397001266479492
C21orf91,Rest,5.9894561767578125,5.446272373199463
C22orf23,Rest,7.050953388214111,5.2064208984375
C2CD5,Rest,7.016798973083496,5.035877227783203
C2orf15,Rest,7.352468967437744,5.530895709991455
C2orf69,Rest,7.159738063812256,5.918489456176758
C2orf74,Rest,6.984011173248291,5.431612968444824
C2orf76,Rest,6.334932804107666,5.334576606750488
C2orf88,Rest,7.659731388092041,5.017416477203369
C3,Rest,7.210926532745361,5.758197784423828
C3AR1,Rest,7.202027320861816,4.358818531036377
C3orf14,Rest,7.026174068450928,5.38519811630249
C3orf33,Rest,7.016680717468262,5.538089752197266
C3orf38,Rest,6.305649757385254,5.8294267654418945
C4BPB,Rest,7.032715797424316,5.70695161819458
C4orf19,Rest,7.6320414543151855,5.5034894943237305
C4orf3,Rest,6.967884063720703,5.304940223693848
C4orf33,Rest,7.017545700073242,5.293837070465088
C4orf46,Rest,7.488208770751953,5.281185626983643
C4orf48,Rest,3.4252471923828125,5.175419330596924
C5orf15,Rest,7.210875511169434,5.658237934112549
C5orf34,Rest,7.659207344055176,5.7827887535095215
C6orf136,Rest,6.626583576202393,5.420620918273926
C6orf226,Rest,7.420140266418457,5.700798511505127
C7,Rest,7.117152214050293,3.572110414505005
C8orf33,Rest,5.839761734008789,4.067263603210449
C8orf88,Rest,6.744791507720947,5.309694290161133
C9orf40,Rest,4.005158424377441,5.739887237548828
C9orf64,Rest,7.12943696975708,5.60897970199585
C9orf72,Rest,7.792825698852539,5.438055992126465
C9orf85,Rest,7.936415195465088,5.006270885467529
CA10,Rest,6.162849426269531,4.865824222564697
CA2,Rest,6.79154634475708,5.407878875732422
CA6,Rest,7.226799011230469,5.166982650756836
CA7,Rest,7.524235725402832,5.888554573059082
CAAP1,Rest,6.920126438140869,4.616376876831055
CACHD1,Rest,6.098079204559326,5.6756062507629395
CACNA1C,Rest,7.026420593261719,4.934542655944824
CACNA1D,Rest,7.057202339172363,5.526861190795898
CACNA1E,Rest,7.55817174911499,5.657424449920654
CACNA1H,Rest,6.753762245178223,5.481305122375488
CACNB1,Rest,6.94097375869751,5.177945137023926
CACNB3,Rest,6.657938003540039,5.239747047424316
CACNB4,Rest,7.330483436584473,5.222097396850586
CACUL1,Rest,7.490392208099365,5.078080177307129
CADM1,Rest,6.222764015197754,5.508166790008545
CALCOCO1,Rest,7.302846431732178,5.497774600982666
CALCOCO2,Rest,6.544629096984863,5.2469706535339355
CALD1,Rest,7.0509257316589355,5.661651134490967
CALHM2,Rest,6.25740909576416,4.3878326416015625
CALM1,Rest,6.3022685050964355,5.111358642578125
CALM2,Rest,7.007948875427246,5.393595218658447
CALU,Rest,5.685271739959717,5.308123588562012
CALY,Rest,6.890999794006348,5.461503028869629
CAMK2D,Rest,5.034918308258057,5.5913591384887695
CAMK2G,Rest,7.078541278839111,5.448502540588379
CAMK2N1,Rest,7.66905403137207,5.141299724578857
CAMK4,Rest,2.4634127616882324,5.821689605712891
CAMKK1,Rest,7.056657314300537,5.02890682220459
CAMKMT,Rest,5.957016944885254,5.678804397583008
CAMSAP2,Rest,7.200822353363037,6.05711030960083
CAMTA1,Rest,5.7095561027526855,5.120608329772949
CAND1,Rest,6.035029888153076,5.996045112609863
CANT1,Rest,6.626321792602539,5.250489234924316
CANX,Rest,5.869013786315918,5.457665920257568
CAPN1,Rest,6.404126167297363,5.478750228881836
CAPN15,Rest,6.815755367279053,4.934432506561279
CAPN2,Rest,4.819436073303223,5.305387496948242
CAPN5,Rest,6.389584064483643,5.365093231201172
CAPN7,Rest,7.025352478027344,5.477202892303467
CAPNS1,Rest,7.595113277435303,4.326804161071777
CAPZA1,Rest,3.2871079444885254,5.19636869430542
CAPZA2,Rest,6.44515323638916,5.523910045623779
CARD16,Rest,7.133208751678467,5.086150169372559
CARD6,Rest,4.289778709411621,5.445775508880615
CARHSP1,Rest,6.870077133178711,5.612135887145996
CARM1,Rest,6.3780927658081055,5.528964519500732
CARMIL1,Rest,6.194859504699707,5.50151252746582
CARNMT1,Rest,7.839421272277832,5.12099552154541
CARS2,Rest,7.390262603759766,5.635169982910156
CASC3,Rest,6.991352081298828,4.654510974884033
CASP10,Rest,4.413460731506348,5.6677117347717285
CASP3,Rest,6.478159427642822,5.417120933532715
CASP7,Rest,7.038763999938965,4.63323974609375
CASP9,Rest,6.5026373863220215,4.965402603149414
CASS4,Rest,6.151319980621338,5.9482951164245605
CASTOR1,Rest,6.981554985046387,5.737945079803467
CAT,Rest,6.028515338897705,5.733953475952148
CATSPER2,Rest,7.008718490600586,5.424288749694824
CATSPERB,Rest,6.367929935455322,4.899833679199219
CATSPERG,Rest,6.1566314697265625,5.604373455047607
CAVIN1,Rest,4.321139812469482,5.319971084594727
CAVIN3,Rest,7.832090854644775,4.322225570678711
CBFA2T2,Rest,7.010770797729492,5.464870452880859
CBL,Rest,7.230072975158691,5.236512184143066
CBR1,Rest,4.997576713562012,5.526045799255371
CBR3,Rest,6.1454267501831055,5.852390766143799
CBR4,Rest,7.110985279083252,4.733509540557861
CBS,Rest,4.318346977233887,5.81180477142334
CBX5,Rest,6.021203517913818,5.49334716796875
CBX6,Rest,6.660849094390869,5.8682098388671875
CBY1,Rest,7.085989952087402,5.886639595031738
CC2D1B,Rest,7.551881790161133,4.6326422691345215
CCAR2,Rest,7.437180042266846,5.970605373382568
CCDC102A,Rest,7.080333232879639,5.015198707580566
CCDC102B,Rest,7.001989841461182,5.3106608390808105
CCDC106,Rest,7.5462188720703125,6.042782783508301
CCDC112,Rest,7.1923441886901855,5.714014053344727
CCDC122,Rest,7.012953281402588,5.753201484680176
CCDC124,Rest,7.087433338165283,5.675802707672119
CCDC125,Rest,7.34065055847168,5.948700428009033
CCDC126,Rest,7.05424690246582,4.879721641540527
CCDC127,Rest,7.733721733093262,3.9477977752685547
CCDC134,Rest,6.733558654785156,5.5689496994018555
CCDC136,Rest,6.952513694763184,5.701118469238281
CCDC138,Rest,3.547351360321045,4.9964599609375
CCDC14,Rest,7.887434482574463,5.050594806671143
CCDC15,Rest,7.487117290496826,4.668330192565918
CCDC150,Rest,7.076234340667725,4.771702289581299
CCDC152,Rest,6.390863418579102,5.59528112411499
CCDC159,Rest,7.024072647094727,4.798351287841797
CCDC167,Rest,7.057303428649902,5.975152015686035
CCDC18,Rest,7.037421703338623,5.516301155090332
CCDC184,Rest,6.283290386199951,6.123084545135498
CCDC186,Rest,4.635541915893555,4.473472595214844
CCDC191,Rest,7.014832019805908,5.974704265594482
CCDC22,Rest,7.584068775177002,4.732835292816162
CCDC30,Rest,6.946440696716309,5.469265460968018
CCDC32,Rest,7.356517791748047,5.338491439819336
CCDC34,Rest,7.697408199310303,5.979409217834473
CCDC39,Rest,6.857172966003418,4.428074836730957
CCDC43,Rest,7.019645690917969,5.546108722686768
CCDC57,Rest,7.1679205894470215,5.346465587615967
CCDC6,Rest,6.872741222381592,5.371588230133057
CCDC61,Rest,7.02238655090332,5.519369125366211
CCDC66,Rest,7.187067031860352,5.6194963455200195
CCDC69,Rest,6.965051651000977,5.443881988525391
CCDC7,Rest,5.4810709953308105,5.550446510314941
CCDC71,Rest,7.875977516174316,5.928959846496582
CCDC71L,Rest,6.469505786895752,5.638181686401367
CCDC82,Rest,6.959637641906738,5.739661693572998
CCDC85B,Rest,7.005393028259277,5.510059833526611
CCDC85C,Rest,7.041815280914307,6.002588748931885
CCDC88A,Rest,7.0105204582214355,5.532252311706543
CCDC9,Rest,6.247532844543457,5.294068813323975
CCDC90B,Rest,6.341157913208008,5.607360363006592
CCDC93,Rest,6.0995707511901855,5.119139194488525
CCDC97,Rest,7.23952579498291,5.524396896362305
CCHCR1,Rest,6.776280879974365,5.298705577850342
CCL20,Rest,7.039405345916748,5.802393913269043
CCL22,Rest,7.02144718170166,5.361910820007324
CCL25,Rest,6.995868682861328,5.708954334259033
CCL4L2,Rest,5.575976371765137,5.1272478103637695
CCL5,Rest,5.4434614181518555,5.028554439544678
CCNC,Rest,5.8329176902771,4.245327949523926
CCND1,Rest,3.9245247840881348,5.351010322570801
CCND2,Rest,5.82059383392334,4.926752090454102
CCNDBP1,Rest,6.116617202758789,5.505142688751221
CCNE1,Rest,7.293756484985352,5.290509223937988
CCNF,Rest,5.866931438446045,5.503622055053711
CCNG1,Rest,4.584487438201904,5.553404808044434
CCNG2,Rest,7.716021537780762,5.7080888748168945
CCNI2,Rest,5.5321502685546875,5.58182430267334
CCNJ,Rest,6.472804069519043,5.510091304779053
CCNQ,Rest,6.989741802215576,5.92594575881958
CCNY,Rest,3.450209617614746,5.42795991897583
CCNYL1,Rest,7.006110191345215,5.331515789031982
CCPG1,Rest,7.180521488189697,5.826244354248047
CCR1,Rest,7.64460563659668,5.285945415496826
CCR10,Rest,6.75493860244751,5.817445755004883
CCR2,Rest,7.079253196716309,5.574872016906738
CCR4,Rest,7.021061897277832,5.659912586212158
CCR5,Rest,7.390117168426514,5.134990215301514
CCR6,Rest,7.041178226470947,5.383233070373535
CCR7,Rest,6.5536274909973145,5.4966559410095215
CCR8,Rest,7.934972763061523,5.128594398498535
CCR9,Rest,7.47856330871582,5.668004035949707
CCSAP,Rest,7.164973735809326,4.68781852722168
CCSER2,Rest,7.85209321975708,6.024608612060547
CCZ1,Rest,7.378991603851318,4.394423484802246
CD101,Rest,7.01578950881958,5.734761714935303
CD109,Rest,5.469106197357178,5.938080310821533
CD14,Rest,7.973659038543701,5.012476921081543
CD151,Rest,7.057228088378906,5.055581569671631
CD160,Rest,7.088491439819336,5.607536315917969
CD163,Rest,7.663308620452881,5.830583572387695
CD164,Rest,6.5989861488342285,5.820411205291748
CD19,Rest,6.902646064758301,5.562399864196777
CD2,Rest,7.898028373718262,5.663148403167725
CD200,Rest,6.845141410827637,5.780579090118408
CD200R1,Rest,7.155566215515137,3.9592325687408447
CD22,Rest,5.846787929534912,5.283508777618408
CD24,Rest,7.3840813636779785,5.977389335632324
CD244,Rest,5.499454498291016,5.2621355056762695
CD248,Rest,7.669743061065674,4.75769567489624
CD27,Rest,5.149244785308838,5.67868709564209
CD274,Rest,7.149301052093506,5.471533298492432
CD276,Rest,6.795869827270508,5.593055725097656
CD28,Rest,5.8394389152526855,5.560914993286133
CD2AP,Rest,7.392602443695068,5.583654880523682
CD300A,Rest,7.058978080749512,5.5640177726745605
CD300LF,Rest,7.478165149688721,6.1030449867248535
CD320,Rest,6.746858596801758,5.251518249511719
CD37,Rest,7.010166168212891,5.3550262451171875
CD3E,Rest,5.828527450561523,5.268035888671875
CD3G,Rest,7.971039295196533,4.9170122146606445
CD4,Rest,7.067621231079102,4.934136390686035
CD44,Rest,7.2689208984375,4.940074920654297
CD46,Rest,7.4977827072143555,5.665121078491211
CD47,Rest,5.935667991638184,5.610462665557861
CD48,Rest,6.908295631408691,5.838191032409668
CD5,Rest,6.917184829711914,5.562384128570557
CD52,Rest,7.138653755187988,5.293846607208252
CD53,Rest,4.98072624206543,5.488517761230469
CD55,Rest,7.188497543334961,4.5214948654174805
CD6,Rest,7.659404754638672,4.2734575271606445
CD68,Rest,4.07451868057251,5.2892351150512695
CD7,Rest,5.507508277893066,5.239060401916504
CD70,Rest,6.55421257019043,5.487142086029053
CD74,Rest,6.56956672668457,5.356274127960205
CD79B,Rest,7.063838481903076,5.278237342834473
CD80,Rest,6.500378608703613,5.159983158111572
CD81,Rest,7.106747627258301,4.50514554977417
CD84,Rest,6.053022384643555,5.448699951171875
CD8A,Rest,7.161898136138916,4.9160027503967285
CD9,Rest,7.017438888549805,5.693143844604492
CD93,Rest,7.040729999542236,5.934453964233398
CD96,Rest,6.894716262817383,5.873315811157227
CD99,Rest,6.869410037994385,5.58943510055542
CDA,Rest,6.942903995513916,5.2449631690979
CDADC1,Rest,7.241867542266846,4.905783176422119
CDC25A,Rest,6.022811412811279,4.547192573547363
CDC25C,Rest,7.413329124450684,4.416187763214111
CDC34,Rest,7.647185325622559,5.488726615905762
CDC42BPB,Rest,7.073026657104492,5.943734169006348
CDC42EP4,Rest,4.907754421234131,5.597151756286621
CDC42SE1,Rest,7.248727798461914,5.2257208824157715
CDCA4,Rest,7.289588928222656,5.52702522277832
CDCA7,Rest,7.209664821624756,4.310936450958252
CDCA7L,Rest,7.533866882324219,5.4052300453186035
CDCP1,Rest,7.360506057739258,5.865803241729736
CDH24,Rest,7.149526119232178,4.910256862640381
CDH3,Rest,7.0213823318481445,4.656276226043701
CDHR3,Rest,6.255062103271484,5.095616340637207
CDHR5,Rest,7.08829402923584,5.100432395935059
CDIP1,Rest,6.994531154632568,5.865010738372803
CDK13,Rest,6.505551338195801,5.09293270111084
CDK19,Rest,6.322680473327637,5.68781852722168
CDK2,Rest,6.862339496612549,4.761558532714844
CDK2AP1,Rest,7.188323497772217,5.872876167297363
CDK2AP2,Rest,4.39185094833374,5.20629358291626
CDK4,Rest,7.071540832519531,4.92158317565918
CDK5R1,Rest,7.391271591186523,5.556886672973633
CDK5RAP2,Rest,6.204134941101074,4.9762701988220215
CDK5RAP3,Rest,7.072974681854248,4.1083879470825195
CDK8,Rest,7.137552738189697,5.6431169509887695
CDKAL1,Rest,7.798417091369629,5.258551120758057
CDKL5,Rest,5.89185905456543,5.0427141189575195
CDKN1A,Rest,6.427114009857178,5.450322151184082
CDKN1C,Rest,7.101768493652344,5.680331230163574
CDKN2A,Rest,6.091381072998047,5.692752838134766
CDKN2AIPNL,Rest,5.179252624511719,5.209139347076416
CDKN3,Rest,6.750391960144043,5.2784576416015625
CDO1,Rest,7.552303314208984,6.241489887237549
CDON,Rest,6.995183944702148,4.491574764251709
CDPF1,Rest,5.2895684242248535,5.2569499015808105
CDS1,Rest,7.008565425872803,5.558813095092773
CDYL,Rest,3.3585152626037598,5.764277935028076
CDYL2,Rest,5.413890838623047,5.398231506347656
CELF1,Rest,7.171591281890869,5.741795063018799
CELSR2,Rest,7.012620449066162,5.449901580810547
CEMIP,Rest,7.934549331665039,5.936220169067383
CEMIP2,Rest,6.742796897888184,5.802591323852539
CENPB,Rest,7.526357173919678,4.728808879852295
CENPF,Rest,7.388434886932373,4.629932403564453
CEP104,Rest,7.390407562255859,6.111863613128662
CEP112,Rest,5.694745063781738,5.265519618988037
CEP126,Rest,7.006396770477295,5.146922588348389
CEP128,Rest,5.713558197021484,5.418431282043457
CEP131,Rest,7.1824774742126465,5.326545238494873
CEP162,Rest,7.575474739074707,5.23842716217041
CEP164,Rest,6.6637043952941895,5.232893466949463
CEP170,Rest,7.709968090057373,5.999641418457031
CEP170B,Rest,7.74833869934082,5.002321720123291
CEP19,Rest,6.562102794647217,5.6966962814331055
CEP290,Rest,6.6386871337890625,4.795461177825928
CEP41,Rest,6.9473876953125,4.638278484344482
CEP44,Rest,6.76372766494751,5.118471145629883
CEP57L1,Rest,4.997352123260498,5.428825378417969
CEP68,Rest,7.125693321228027,5.911170482635498
CEP76,Rest,7.055041790008545,5.316308975219727
CEP78,Rest,5.474004745483398,5.969161033630371
CEP83,Rest,6.984714031219482,5.127344131469727
CEP89,Rest,7.47750997543335,5.288830280303955
CERK,Rest,7.451305389404297,3.7952346801757812
CERKL,Rest,7.039289951324463,4.845644950866699
CERS2,Rest,7.691575050354004,5.786592483520508
CERS4,Rest,7.243459224700928,4.68186616897583
CERS5,Rest,7.188368797302246,5.651629447937012
CERS6,Rest,7.298379421234131,4.477385997772217
CES2,Rest,6.682715892791748,5.0013909339904785
CES4A,Rest,7.672396183013916,5.525117874145508
CETN2,Rest,7.24354362487793,5.036174774169922
CETN3,Rest,7.4950995445251465,5.296777725219727
CETP,Rest,7.185266494750977,5.170680999755859
CFAP36,Rest,7.390357971191406,5.587342262268066
CFAP45,Rest,6.620416164398193,5.409341335296631
CFAP97,Rest,4.551173210144043,5.561242580413818
CFP,Rest,7.313796520233154,5.525586128234863
CGAS,Rest,6.553921222686768,5.226494789123535
CGREF1,Rest,7.894580364227295,5.522308349609375
CGRRF1,Rest,7.952968597412109,4.971941947937012
CH25H,Rest,7.0015974044799805,5.18687629699707
CHAC1,Rest,6.8398003578186035,5.131870269775391
CHAC2,Rest,7.6236186027526855,5.419954776763916
CHAMP1,Rest,7.031916618347168,5.3766937255859375
CHCHD5,Rest,7.416278839111328,5.582179069519043
CHCHD6,Rest,7.0576887130737305,5.251201152801514
CHD3,Rest,6.685088157653809,5.395533084869385
CHD6,Rest,7.433242321014404,5.224248886108398
CHD7,Rest,6.1775383949279785,5.643031597137451
CHDH,Rest,7.052964210510254,5.33329963684082
CHFR,Rest,6.531269550323486,5.368675231933594
CHI3L2,Rest,6.6150970458984375,5.475243091583252
CHIC1,Rest,7.58477258682251,5.398008823394775
CHIC2,Rest,7.04416036605835,5.363142490386963
CHIT1,Rest,7.045792579650879,4.600542068481445
CHKA,Rest,7.010250091552734,5.564023017883301
CHKB,Rest,7.089443683624268,5.257852077484131
CHM,Rest,5.051598072052002,5.564081192016602
CHMP1B,Rest,7.04150390625,5.234274864196777
CHMP4A,Rest,5.917508125305176,5.448689937591553
CHMP7,Rest,7.354943752288818,5.397180080413818
CHN2,Rest,7.167776107788086,4.854514122009277
CHP1,Rest,7.006132125854492,4.0075178146362305
CHPF,Rest,7.00612211227417,5.510305881500244
CHPF2,Rest,7.000818252563477,6.065664291381836
CHRAC1,Rest,7.470156669616699,6.005123615264893
CHRNA10,Rest,7.400961875915527,5.882672309875488
CHRNA6,Rest,6.855015754699707,4.729708671569824
CHST14,Rest,5.97263240814209,5.475457191467285
CHST15,Rest,6.993129253387451,5.006144046783447
CHST7,Rest,7.183249473571777,5.880826473236084
CHTF18,Rest,3.7442169189453125,5.6417107582092285
CHUK,Rest,7.005169868469238,5.536980152130127
CHURC1,Rest,5.165597438812256,5.642625331878662
CIITA,Rest,6.795633316040039,5.40770149230957
CIPC,Rest,5.097654342651367,5.658123016357422
CIR1,Rest,7.27590274810791,5.572100639343262
CIRBP,Rest,3.3048555850982666,5.472056865692139
CISD1,Rest,5.911810874938965,5.635180473327637
CISD3,Rest,6.748579502105713,5.259034156799316
CISH,Rest,6.048855304718018,5.843765735626221
CITED2,Rest,6.240908622741699,5.196163654327393
CITED4,Rest,6.469028949737549,5.54006290435791
CIZ1,Rest,7.024593830108643,5.273477077484131
CKAP2,Rest,4.940378189086914,5.558300018310547
CKAP2L,Rest,7.09392786026001,4.890705585479736
CLASP1,Rest,7.716506004333496,5.43852424621582
CLASP2,Rest,7.721311569213867,5.920639514923096
CLC,Rest,7.178674221038818,5.622339248657227
CLCA1,Rest,6.963148593902588,4.985737323760986
CLCC1,Rest,7.4677734375,5.012071132659912
CLCF1,Rest,7.346479415893555,5.115596771240234
CLCN2,Rest,5.416743755340576,5.651320457458496
CLCN3,Rest,6.914465427398682,5.8346357345581055
CLCN6,Rest,7.09072208404541,4.9808349609375
CLDN1,Rest,7.5118408203125,5.1192121505737305
CLDN4,Rest,5.970744609832764,5.211160182952881
CLDN7,Rest,7.627528667449951,6.092415809631348
CLDND1,Rest,6.960427761077881,4.859991550445557
CLEC11A,Rest,7.86321496963501,4.7736592292785645
CLEC12A,Rest,7.016810894012451,5.883582592010498
CLEC16A,Rest,6.597567558288574,5.67362117767334
CLEC7A,Rest,6.455161094665527,5.795844554901123
