perturbation,line,state,EN_mean,EN_lo,EN_hi,argmin_mean,argmin_lo,argmin_hi,rstar_mean,rstar_lo,rstar_hi,splithalf_rho_EN,splithalf_rho_argmin,occ_entropy,state_div,cell_disp,effect_size,n_de,n_cells
HDAC3,k562,G2M,6.6935,6.5754,6.8145,7.467,7.0,8.0,7.267,7.0,8.0,0.9554,0.8305,0.8216,0.00119,0.12698,2.7281,171,51
HECTD1,k562,G1,6.4941,6.2777,6.6141,2.4,2.0,3.65,2.267,2.0,3.65,0.9692,0.8496,0.8003,0.00479,0.12907,1.5637,17,121
HECTD1,k562,S,6.4476,6.2682,6.6143,2.467,2.0,4.3,2.267,2.0,3.0,0.9481,0.831,0.8003,0.00479,0.12907,1.5637,17,121
HECTD1,k562,G2M,6.4996,6.2553,6.8933,2.667,2.0,4.0,2.267,2.0,3.65,0.9554,0.8305,0.8003,0.00479,0.12907,1.5637,17,121
HGS,k562,G1,4.5574,4.2145,4.7951,3.2,2.0,5.0,2.6,2.0,5.0,0.9692,0.8496,1.0662,0.03139,0.15999,4.0576,344,96
HGS,k562,S,4.6692,4.2624,5.3392,3.2,2.0,5.0,2.8,2.0,5.0,0.9481,0.831,1.0662,0.03139,0.15999,4.0576,344,96
HGS,k562,G2M,4.5388,4.1975,4.9252,3.6,2.0,5.0,3.2,2.0,5.0,0.9554,0.8305,1.0662,0.03139,0.15999,4.0576,344,96
HINFP,k562,G1,4.2258,3.493,4.7559,5.933,5.35,6.0,5.8,4.35,6.0,0.9692,0.8496,0.9864,0.00919,0.15228,3.5766,268,157
HINFP,k562,S,4.174,3.0755,4.7807,6.0,6.0,6.0,5.867,5.0,6.0,0.9481,0.831,0.9864,0.00919,0.15228,3.5766,268,157
HINFP,k562,G2M,4.1645,3.5771,4.6623,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9864,0.00919,0.15228,3.5766,268,157
HIST1H2BC,k562,G1,6.8825,6.7715,6.9392,4.0,4.0,4.0,4.0,4.0,4.0,0.9692,0.8496,0.8466,0.00047,0.13375,2.163,89,62
HIST1H2BC,k562,S,6.8912,6.8224,6.9382,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,0.8466,0.00047,0.13375,2.163,89,62
HIST1H2BC,k562,G2M,6.898,6.794,6.9574,4.067,4.0,4.65,4.0,4.0,4.0,0.9554,0.8305,0.8466,0.00047,0.13375,2.163,89,62
HIST1H2BN,k562,G1,6.9692,6.9433,6.9831,5.0,5.0,5.0,5.0,5.0,5.0,0.9692,0.8496,0.8464,0.00123,0.12904,1.6146,27,102
HIST1H2BN,k562,S,6.9606,6.9091,6.9795,5.0,5.0,5.0,5.0,5.0,5.0,0.9481,0.831,0.8464,0.00123,0.12904,1.6146,27,102
HIST1H2BN,k562,G2M,6.9622,6.9053,6.9867,5.0,5.0,5.0,5.0,5.0,5.0,0.9554,0.8305,0.8464,0.00123,0.12904,1.6146,27,102
HJURP,k562,G1,6.3631,6.2584,6.5412,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9193,0.00198,0.12936,1.5376,16,109
HJURP,k562,S,6.3912,6.1715,6.5399,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9193,0.00198,0.12936,1.5376,16,109
HJURP,k562,G2M,6.4081,6.1062,6.6376,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9193,0.00198,0.12936,1.5376,16,109
HMGA1,k562,G1,6.1299,5.793,6.336,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8977,0.00465,0.12865,1.6267,29,107
HMGA1,k562,S,6.0739,5.8462,6.2517,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8977,0.00465,0.12865,1.6267,29,107
HMGA1,k562,G2M,6.0587,5.6107,6.3692,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8977,0.00465,0.12865,1.6267,29,107
HMGCS1,k562,G1,5.4177,5.2374,5.5654,5.733,5.0,6.0,5.467,5.0,6.0,0.9692,0.8496,0.9584,0.0063,0.13948,2.5538,128,216
HMGCS1,k562,S,5.4403,5.2081,5.6888,5.667,5.0,6.0,5.6,5.0,6.0,0.9481,0.831,0.9584,0.0063,0.13948,2.5538,128,216
HMGCS1,k562,G2M,5.4462,5.199,5.6533,5.667,5.0,6.0,5.533,5.0,6.0,0.9554,0.8305,0.9584,0.0063,0.13948,2.5538,128,216
HNRNPC,k562,G1,3.9628,3.4952,4.2801,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,1.0497,0.02232,0.14368,4.7733,421,273
HNRNPC,k562,S,4.2894,3.6855,5.2743,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,1.0497,0.02232,0.14368,4.7733,421,273
HNRNPC,k562,G2M,4.3336,3.8067,5.2983,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,1.0497,0.02232,0.14368,4.7733,421,273
HSCB,k562,G1,6.7937,6.69,6.861,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9337,0.01025,0.12774,2.3539,125,85
HSCB,k562,S,6.7621,6.5671,6.9294,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9337,0.01025,0.12774,2.3539,125,85
HSCB,k562,G2M,6.7493,6.4236,6.9347,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9337,0.01025,0.12774,2.3539,125,85
HSD17B12,k562,G1,6.94,6.9038,6.9698,5.267,2.4,6.0,5.267,2.4,6.0,0.9692,0.8496,1.0439,0.02079,0.14523,3.0919,220,135
HSD17B12,k562,S,6.9519,6.9302,6.9804,5.6,5.0,6.0,5.533,5.0,6.0,0.9481,0.831,1.0439,0.02079,0.14523,3.0919,220,135
HSD17B12,k562,G2M,6.9486,6.9126,6.9942,5.533,5.0,6.0,5.333,5.0,6.0,0.9554,0.8305,1.0439,0.02079,0.14523,3.0919,220,135
HSPA9,k562,G1,2.9619,2.8388,3.4903,3.0,3.0,3.0,3.0,3.0,3.0,0.9692,0.8496,0.992,0.15884,0.19932,8.5593,668,385
HSPA9,k562,S,2.9726,2.7998,3.5828,3.0,3.0,3.0,3.0,3.0,3.0,0.9481,0.831,0.992,0.15884,0.19932,8.5593,668,385
HSPA9,k562,G2M,2.944,2.7905,3.5406,3.0,3.0,3.0,3.0,3.0,3.0,0.9554,0.8305,0.992,0.15884,0.19932,8.5593,668,385
IARS,k562,G1,4.9868,4.9454,5.055,4.0,4.0,4.0,4.0,4.0,4.0,0.9692,0.8496,1.0261,0.02882,0.15202,4.2443,392,56
IARS,k562,S,5.0151,4.8773,5.1385,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,1.0261,0.02882,0.15202,4.2443,392,56
IARS,k562,G2M,4.9206,4.3546,5.1789,4.0,4.0,4.0,4.0,4.0,4.0,0.9554,0.8305,1.0261,0.02882,0.15202,4.2443,392,56
IFITM2,k562,G1,6.5573,6.3794,6.6591,7.333,6.0,8.0,7.067,6.0,8.0,0.9692,0.8496,0.9024,0.00062,0.12346,1.3303,4,146
IFITM2,k562,S,6.4974,6.2427,6.6386,7.6,6.0,8.0,7.6,6.0,8.0,0.9481,0.831,0.9024,0.00062,0.12346,1.3303,4,146
IFITM2,k562,G2M,6.516,6.2832,6.6312,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9024,0.00062,0.12346,1.3303,4,146
ILF2,k562,G1,6.8217,6.7479,6.92,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8165,0.00186,0.12671,2.9572,235,56
ILF2,k562,S,6.8116,6.6137,6.9592,7.933,7.35,8.0,7.933,7.35,8.0,0.9481,0.831,0.8165,0.00186,0.12671,2.9572,235,56
ILF2,k562,G2M,6.8306,6.6422,6.9165,7.933,7.35,8.0,7.933,7.35,8.0,0.9554,0.8305,0.8165,0.00186,0.12671,2.9572,235,56
IMP4,k562,G1,5.5994,5.4997,5.7272,3.0,3.0,3.0,3.0,3.0,3.0,0.9692,0.8496,1.0334,0.03198,0.14876,4.7239,409,148
IMP4,k562,S,5.6656,5.3911,5.8495,3.0,3.0,3.0,3.0,3.0,3.0,0.9481,0.831,1.0334,0.03198,0.14876,4.7239,409,148
IMP4,k562,G2M,5.5924,5.2778,5.9884,3.067,3.0,3.65,3.0,3.0,3.0,0.9554,0.8305,1.0334,0.03198,0.14876,4.7239,409,148
ING3,k562,G1,5.6696,5.3034,6.2064,7.933,7.35,8.0,7.933,7.35,8.0,0.9692,0.8496,0.9642,0.00552,0.12217,2.5669,167,54
ING3,k562,S,6.0164,5.4883,6.5801,7.933,7.35,8.0,7.867,7.0,8.0,0.9481,0.831,0.9642,0.00552,0.12217,2.5669,167,54
ING3,k562,G2M,5.8085,5.2799,6.8332,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.9642,0.00552,0.12217,2.5669,167,54
INO80,k562,G1,3.8071,3.4732,4.3657,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9155,0.00109,0.14526,2.5015,150,143
INO80,k562,S,3.9018,3.5267,4.9698,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9155,0.00109,0.14526,2.5015,150,143
INO80,k562,G2M,4.1867,3.6226,5.2419,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9155,0.00109,0.14526,2.5015,150,143
INO80B,k562,G1,6.0018,5.6644,6.6961,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9502,0.00346,0.14817,2.3077,110,115
INO80B,k562,S,6.048,5.8071,6.3304,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9502,0.00346,0.14817,2.3077,110,115
INO80B,k562,G2M,6.0307,5.6008,6.3664,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9502,0.00346,0.14817,2.3077,110,115
INTS1,k562,G1,5.767,5.3947,5.9898,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9066,0.00096,0.13524,1.6471,41,183
INTS1,k562,S,6.0045,5.6889,6.5419,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9066,0.00096,0.13524,1.6471,41,183
INTS1,k562,G2M,6.1587,5.8197,6.6575,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9066,0.00096,0.13524,1.6471,41,183
INTS2,k562,G1,4.8274,4.3351,5.1587,3.267,3.0,5.0,3.133,3.0,4.3,0.9692,0.8496,0.8453,0.21819,0.21465,8.1405,779,351
INTS2,k562,S,5.0737,4.8663,5.3376,3.533,3.0,6.0,3.0,3.0,3.0,0.9481,0.831,0.8453,0.21819,0.21465,8.1405,779,351
INTS2,k562,G2M,4.9552,4.4035,5.267,3.4,3.0,5.0,3.133,3.0,4.3,0.9554,0.8305,0.8453,0.21819,0.21465,8.1405,779,351
INTS4,k562,G1,4.9972,4.7246,5.1694,2.067,2.0,2.65,2.0,2.0,2.0,0.9692,0.8496,0.9407,0.06277,0.15698,5.3649,571,47
INTS4,k562,S,5.0319,4.6883,5.2248,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,0.9407,0.06277,0.15698,5.3649,571,47
INTS4,k562,G2M,5.0144,4.2933,5.3306,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,0.9407,0.06277,0.15698,5.3649,571,47
INTS5,k562,G1,4.8124,4.4502,5.3409,5.533,5.0,6.0,4.067,3.0,5.0,0.9692,0.8496,1.0413,0.12521,0.17332,6.2316,625,62
INTS5,k562,S,4.6947,4.5378,5.0417,5.2,3.7,6.0,3.733,3.0,5.0,0.9481,0.831,1.0413,0.12521,0.17332,6.2316,625,62
INTS5,k562,G2M,4.8568,4.3893,5.1675,5.6,5.0,6.0,4.067,3.0,5.0,0.9554,0.8305,1.0413,0.12521,0.17332,6.2316,625,62
INTS8,k562,G1,5.5412,5.0256,6.2738,5.8,4.05,6.0,5.467,3.0,6.0,0.9692,0.8496,0.9901,0.15502,0.19891,6.5001,603,307
INTS8,k562,S,5.4993,5.3408,5.904,5.8,4.05,6.0,4.933,3.0,6.0,0.9481,0.831,0.9901,0.15502,0.19891,6.5001,603,307
INTS8,k562,G2M,5.4889,4.6531,5.8735,6.0,6.0,6.0,5.467,3.7,6.0,0.9554,0.8305,0.9901,0.15502,0.19891,6.5001,603,307
INTS9,k562,G1,5.1237,4.7435,5.4149,3.133,3.0,4.0,3.067,3.0,3.65,0.9692,0.8496,0.9084,0.0438,0.15891,4.8687,461,222
INTS9,k562,S,5.2477,5.0345,5.5098,3.067,3.0,3.65,3.0,3.0,3.0,0.9481,0.831,0.9084,0.0438,0.15891,4.8687,461,222
INTS9,k562,G2M,5.2464,5.061,5.4856,3.067,3.0,3.65,2.933,2.35,3.0,0.9554,0.8305,0.9084,0.0438,0.15891,4.8687,461,222
IPO11,k562,G1,4.8102,4.3207,5.5782,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9028,0.00057,0.12664,2.4159,118,65
IPO11,k562,S,4.8935,4.2909,5.7908,6.0,6.0,6.0,6.0,6.0,6.0,0.9481,0.831,0.9028,0.00057,0.12664,2.4159,118,65
IPO11,k562,G2M,4.9855,4.5285,5.8916,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9028,0.00057,0.12664,2.4159,118,65
IPO13,k562,G1,4.4654,4.1703,4.7038,1.333,1.0,4.25,1.333,1.0,4.25,0.9692,0.8496,0.863,4e-05,0.13659,3.991,335,51
IPO13,k562,S,4.5773,4.0614,4.8693,3.0,1.0,6.0,3.0,1.0,6.0,0.9481,0.831,0.863,4e-05,0.13659,3.991,335,51
IPO13,k562,G2M,4.6365,4.0889,5.3897,1.667,1.0,6.0,1.667,1.0,6.0,0.9554,0.8305,0.863,4e-05,0.13659,3.991,335,51
IPO7,k562,G1,7.1069,6.8595,7.3414,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8352,0.0013,0.1346,2.3153,108,71
IPO7,k562,S,7.0058,6.4593,7.2261,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8352,0.0013,0.1346,2.3153,108,71
IPO7,k562,G2M,7.1065,6.904,7.2944,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8352,0.0013,0.1346,2.3153,108,71
ISCA2,k562,G1,5.4183,4.8441,5.819,6.0,6.0,6.0,6.0,6.0,6.0,0.9692,0.8496,0.9366,0.00243,0.13601,1.3419,14,222
ISCA2,k562,S,5.6013,4.9011,6.0782,6.0,6.0,6.0,5.933,5.35,6.0,0.9481,0.831,0.9366,0.00243,0.13601,1.3419,14,222
ISCA2,k562,G2M,5.564,4.8371,6.0552,6.0,6.0,6.0,6.0,6.0,6.0,0.9554,0.8305,0.9366,0.00243,0.13601,1.3419,14,222
ISG20L2,k562,G1,4.7349,4.5793,4.902,3.067,2.0,7.65,2.733,2.0,7.65,0.9692,0.8496,1.0009,0.02377,0.1312,3.7175,297,72
ISG20L2,k562,S,4.7401,4.3836,5.0512,4.667,2.0,8.0,4.333,2.0,8.0,0.9481,0.831,1.0009,0.02377,0.1312,3.7175,297,72
ISG20L2,k562,G2M,4.7416,4.3981,4.9855,3.0,2.0,7.0,2.667,2.0,7.0,0.9554,0.8305,1.0009,0.02377,0.1312,3.7175,297,72
JMJD6,k562,G1,6.9027,6.7306,6.9775,3.733,1.0,7.0,3.733,1.0,7.0,0.9692,0.8496,0.9001,0.00074,0.14019,1.4291,16,178
JMJD6,k562,S,6.9055,6.737,6.9687,2.933,1.0,7.0,2.933,1.0,7.0,0.9481,0.831,0.9001,0.00074,0.14019,1.4291,16,178
JMJD6,k562,G2M,6.8988,6.7422,6.9698,2.4,1.0,7.0,2.4,1.0,7.0,0.9554,0.8305,0.9001,0.00074,0.14019,1.4291,16,178
KANSL3,k562,G1,6.851,6.8056,6.9001,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8587,0.00471,0.13564,2.8302,176,182
KANSL3,k562,S,6.8379,6.7655,6.8924,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8587,0.00471,0.13564,2.8302,176,182
KANSL3,k562,G2M,6.8564,6.7914,6.8915,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8587,0.00471,0.13564,2.8302,176,182
KARS,k562,G1,4.937,4.5822,5.1422,2.0,2.0,2.0,2.0,2.0,2.0,0.9692,0.8496,0.8748,0.00028,0.16426,3.7916,361,45
KARS,k562,S,4.9892,4.5341,5.2613,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,0.8748,0.00028,0.16426,3.7916,361,45
KARS,k562,G2M,4.9862,4.6595,5.1667,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,0.8748,0.00028,0.16426,3.7916,361,45
KCTD10,k562,G1,6.2402,5.9912,6.4544,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,1.0599,0.04803,0.14973,3.545,325,75
KCTD10,k562,S,6.2823,6.0345,6.4256,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,1.0599,0.04803,0.14973,3.545,325,75
KCTD10,k562,G2M,6.2795,6.0528,6.4571,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,1.0599,0.04803,0.14973,3.545,325,75
KIAA1143,k562,G1,6.8885,6.8606,6.928,6.933,6.35,7.0,6.933,6.35,7.0,0.9692,0.8496,0.8574,0.00214,0.13515,1.3599,11,179
KIAA1143,k562,S,6.8798,6.8461,6.9085,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8574,0.00214,0.13515,1.3599,11,179
KIAA1143,k562,G2M,6.8539,6.6818,6.9083,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8574,0.00214,0.13515,1.3599,11,179
KIF14,k562,G1,6.8798,6.8478,6.9182,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.9901,0.00838,0.12723,1.6681,20,106
KIF14,k562,S,6.8667,6.7834,6.9053,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.9901,0.00838,0.12723,1.6681,20,106
KIF14,k562,G2M,6.8678,6.8294,6.903,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.9901,0.00838,0.12723,1.6681,20,106
KIF18B,k562,G1,5.7343,5.4177,5.9773,2.4,2.0,5.9,2.0,2.0,2.0,0.9692,0.8496,0.9197,0.00374,0.12721,2.0042,71,121
KIF18B,k562,S,5.8194,5.3697,6.1704,3.867,2.0,8.0,2.267,2.0,4.6,0.9481,0.831,0.9197,0.00374,0.12721,2.0042,71,121
KIF18B,k562,G2M,5.8272,5.5422,6.058,2.4,2.0,5.9,2.0,2.0,2.0,0.9554,0.8305,0.9197,0.00374,0.12721,2.0042,71,121
KIF20A,k562,G1,6.9484,6.8094,7.0597,5.267,5.0,7.0,5.267,5.0,7.0,0.9692,0.8496,0.9765,0.009,0.12828,3.1156,207,95
KIF20A,k562,S,6.9617,6.7906,7.0971,5.933,5.0,7.0,5.933,5.0,7.0,0.9481,0.831,0.9765,0.009,0.12828,3.1156,207,95
KIF20A,k562,G2M,6.8903,6.6661,7.0443,5.933,5.0,7.0,5.8,5.0,7.0,0.9554,0.8305,0.9765,0.009,0.12828,3.1156,207,95
KIF4A,k562,G1,6.9385,6.8735,6.9867,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8482,0.00049,0.12538,1.5097,20,126
KIF4A,k562,S,6.9027,6.6173,6.9835,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8482,0.00049,0.12538,1.5097,20,126
KIF4A,k562,G2M,6.9285,6.8275,6.9719,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8482,0.00049,0.12538,1.5097,20,126
KLC2,k562,G1,6.2869,5.968,6.4879,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.8313,0.00081,0.13057,1.4911,13,125
KLC2,k562,S,6.2657,5.951,6.4883,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.8313,0.00081,0.13057,1.4911,13,125
KLC2,k562,G2M,6.3014,6.021,6.4419,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.8313,0.00081,0.13057,1.4911,13,125
KPNA6,k562,G1,6.767,6.4317,6.8492,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.8809,0.00702,0.14094,2.3459,119,75
KPNA6,k562,S,6.7478,6.3644,6.9073,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.8809,0.00702,0.14094,2.3459,119,75
KPNA6,k562,G2M,6.7346,6.4463,6.8378,8.0,8.0,8.0,8.0,8.0,8.0,0.9554,0.8305,0.8809,0.00702,0.14094,2.3459,119,75
KRI1,k562,G1,5.6008,5.4264,6.1363,6.267,5.0,8.0,6.0,5.0,8.0,0.9692,0.8496,0.8687,0.00892,0.13597,3.8675,352,51
KRI1,k562,S,5.5152,5.2028,5.8124,7.6,6.0,8.0,7.4,5.35,8.0,0.9481,0.831,0.8687,0.00892,0.13597,3.8675,352,51
KRI1,k562,G2M,5.4848,5.256,5.7272,7.4,5.35,8.0,7.267,5.35,8.0,0.9554,0.8305,0.8687,0.00892,0.13597,3.8675,352,51
KRR1,k562,G1,5.6989,5.3643,6.0145,3.133,3.0,4.0,3.067,3.0,3.65,0.9692,0.8496,1.0436,0.02562,0.15245,4.0181,285,398
KRR1,k562,S,5.4946,5.1793,5.662,3.0,3.0,3.0,3.0,3.0,3.0,0.9481,0.831,1.0436,0.02562,0.15245,4.0181,285,398
KRR1,k562,G2M,5.614,5.1783,5.9198,3.0,3.0,3.0,3.0,3.0,3.0,0.9554,0.8305,1.0436,0.02562,0.15245,4.0181,285,398
KTI12,k562,G1,6.4753,6.3465,6.5736,7.0,7.0,7.0,7.0,7.0,7.0,0.9692,0.8496,0.952,0.00554,0.12375,2.2981,121,49
KTI12,k562,S,6.5227,6.4196,6.6099,7.0,7.0,7.0,7.0,7.0,7.0,0.9481,0.831,0.952,0.00554,0.12375,2.2981,121,49
KTI12,k562,G2M,6.4381,6.2477,6.6001,7.0,7.0,7.0,7.0,7.0,7.0,0.9554,0.8305,0.952,0.00554,0.12375,2.2981,121,49
LAMTOR2,k562,G1,6.9621,6.9226,6.9906,1.0,1.0,1.0,1.0,1.0,1.0,0.9692,0.8496,0.9375,0.01565,0.15416,3.1198,245,64
LAMTOR2,k562,S,6.9918,6.9212,7.0967,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.9375,0.01565,0.15416,3.1198,245,64
LAMTOR2,k562,G2M,6.972,6.919,7.0829,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.9375,0.01565,0.15416,3.1198,245,64
LARS,k562,G1,4.6549,4.2914,4.78,4.0,4.0,4.0,4.0,4.0,4.0,0.9692,0.8496,1.0028,0.01501,0.1489,4.145,337,91
LARS,k562,S,4.6,4.1511,4.761,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,1.0028,0.01501,0.1489,4.145,337,91
LARS,k562,G2M,4.6023,4.235,4.7648,4.0,4.0,4.0,4.0,4.0,4.0,0.9554,0.8305,1.0028,0.01501,0.1489,4.145,337,91
LARS2,k562,G1,4.4363,3.864,5.0323,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9181,0.00199,0.1313,1.4151,15,147
LARS2,k562,S,4.7593,4.3225,5.4291,8.0,8.0,8.0,7.8,6.05,8.0,0.9481,0.831,0.9181,0.00199,0.1313,1.4151,15,147
LARS2,k562,G2M,4.6072,4.1216,5.3054,7.333,3.4,8.0,7.2,3.05,8.0,0.9554,0.8305,0.9181,0.00199,0.1313,1.4151,15,147
LENG8,k562,G1,5.9634,5.8045,6.1803,8.0,8.0,8.0,7.933,7.35,8.0,0.9692,0.8496,0.9012,0.00768,0.13312,1.9984,71,108
LENG8,k562,S,5.7853,4.4946,6.1973,7.933,7.35,8.0,7.867,7.0,8.0,0.9481,0.831,0.9012,0.00768,0.13312,1.9984,71,108
LENG8,k562,G2M,5.7806,4.7534,6.2022,7.533,7.0,8.0,7.4,7.0,8.0,0.9554,0.8305,0.9012,0.00768,0.13312,1.9984,71,108
LETM1,k562,G1,4.7385,4.5238,4.9532,4.867,3.7,5.0,4.733,3.0,5.0,0.9692,0.8496,0.9946,0.01013,0.14392,2.7085,147,110
LETM1,k562,S,4.6666,3.9269,5.0018,4.733,3.0,5.0,4.733,3.0,5.0,0.9481,0.831,0.9946,0.01013,0.14392,2.7085,147,110
LETM1,k562,G2M,4.582,3.8681,4.8644,4.867,3.7,5.0,4.867,3.7,5.0,0.9554,0.8305,0.9946,0.01013,0.14392,2.7085,147,110
LONP1,k562,G1,2.3861,2.3371,2.4886,8.0,8.0,8.0,8.0,8.0,8.0,0.9692,0.8496,0.9836,0.00727,0.13627,3.0419,137,109
LONP1,k562,S,2.4404,2.3354,2.8631,8.0,8.0,8.0,8.0,8.0,8.0,0.9481,0.831,0.9836,0.00727,0.13627,3.0419,137,109
LONP1,k562,G2M,2.4147,2.358,2.5365,6.4,2.0,8.0,6.4,2.0,8.0,0.9554,0.8305,0.9836,0.00727,0.13627,3.0419,137,109
LRR1,k562,G1,6.0862,5.5556,6.4777,6.0,6.0,6.0,5.267,2.0,6.0,0.9692,0.8496,0.89,0.00063,0.13272,1.7654,44,107
LRR1,k562,S,6.0389,5.1411,6.3928,6.0,6.0,6.0,5.2,2.0,6.0,0.9481,0.831,0.89,0.00063,0.13272,1.7654,44,107
LRR1,k562,G2M,6.1293,5.2593,6.7194,5.267,2.0,6.0,3.867,2.0,6.0,0.9554,0.8305,0.89,0.00063,0.13272,1.7654,44,107
LSG1,k562,G1,4.6858,4.4148,4.8784,2.0,2.0,2.0,2.0,2.0,2.0,0.9692,0.8496,1.012,0.01542,0.12033,3.6574,258,106
LSG1,k562,S,4.6621,4.3757,4.7795,2.0,2.0,2.0,2.0,2.0,2.0,0.9481,0.831,1.012,0.01542,0.12033,3.6574,258,106
LSG1,k562,G2M,4.6761,4.3622,4.9706,2.0,2.0,2.0,2.0,2.0,2.0,0.9554,0.8305,1.012,0.01542,0.12033,3.6574,258,106
LSM2,k562,G1,4.5505,3.866,4.8021,3.0,3.0,3.0,2.333,2.0,3.0,0.9692,0.8496,0.8957,0.04235,0.15529,5.2349,473,299
LSM2,k562,S,4.6833,4.275,4.8577,3.0,3.0,3.0,2.133,2.0,3.0,0.9481,0.831,0.8957,0.04235,0.15529,5.2349,473,299
LSM2,k562,G2M,4.6177,4.2338,4.879,3.0,3.0,3.0,2.133,2.0,3.0,0.9554,0.8305,0.8957,0.04235,0.15529,5.2349,473,299
LSM3,k562,G1,5.4808,5.2232,5.6411,1.333,1.0,4.25,1.333,1.0,4.25,0.9692,0.8496,0.7775,0.01815,0.13532,3.7483,343,67
LSM3,k562,S,5.5926,5.4614,5.7573,1.0,1.0,1.0,1.0,1.0,1.0,0.9481,0.831,0.7775,0.01815,0.13532,3.7483,343,67
LSM3,k562,G2M,5.579,5.43,5.7857,1.0,1.0,1.0,1.0,1.0,1.0,0.9554,0.8305,0.7775,0.01815,0.13532,3.7483,343,67
LSM7,k562,G1,5.3487,4.9568,5.6615,4.133,4.0,5.3,4.0,4.0,4.0,0.9692,0.8496,0.987,0.02138,0.14104,3.5668,282,130
LSM7,k562,S,5.4743,5.2361,5.6423,4.0,4.0,4.0,4.0,4.0,4.0,0.9481,0.831,0.987,0.02138,0.14104,3.5668,282,130
