candidate,n_lines,lines,mean_score_pct,best_rank,mean_response_cosine,anchor_class_mode,anchor_class_consistency,anchors,mean_delta_E_N,any_tox_essential,all_tox_essential,recurrence_note
SLC35B1,2,"jurkat,rpe1",0.4682797726015189,303,0.37095,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,MTOR;GART,0.345,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TAMM41,2,"hepg2,jurkat",0.464215038681302,225,0.21275,Enzyme; Isomerase,0.5,PPIA;NDUFAB1,0.417,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PEX19,2,"hepg2,jurkat",0.4631263625441043,194,0.21955,Enzyme; Isomerase,0.5,NDUFAB1;PPIA,0.19,False,False,non_essential(safety-pass)
SUMO2,2,"jurkat,rpe1",0.462957159575562,420,0.0954,Enzyme; Aminoacyltransferase,0.5,RBX1;RPS27A,-1.101,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
VPS41,2,"hepg2,rpe1",0.4626846461526276,101,0.37135,Other cytosolic protein,1.0,RPS21;RPL5,-1.0995,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
UNC50,2,"k562,rpe1",0.4624609307171383,243,0.5418,Enzyme,1.0,POLD2,0.826,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
EFTUD2,2,"hepg2,rpe1",0.4623607551610402,403,0.6781,Other cytosolic protein,1.0,RPL23,-1.492,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ELP5,2,"hepg2,k562",0.461338004101162,108,0.3901,Epigenetic regulator; Eraser,0.5,RPL26;HDAC3,-1.553,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
YEATS4,2,"jurkat,rpe1",0.4592589962932676,329,0.2092999999999999,Enzyme; Kinase; Protein Kinase; CMGC protein kinase group; CMGC protein kinase GSK family,0.5,TYK2;GSK3B,0.776,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NUDCD3,2,"jurkat,rpe1",0.4591084255935913,134,0.5307499999999999,Enzyme,0.5,RPS6;POLD2,2.139,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NFATC2IP,2,"hepg2,k562",0.4581054910002278,224,0.0364,Enzyme; Isomerase,1.0,PPIA;SEM1,0.042,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TTC4,2,"hepg2,rpe1",0.4541701318759653,114,0.32825,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,RPS7;MTOR,-0.5055000000000001,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CAMLG,2,"jurkat,rpe1",0.4538812964259657,213,0.3837,Enzyme,0.5,MTOR;POLD3,1.028,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
LIMS1,2,"hepg2,rpe1",0.453584582223052,309,0.18535,Enzyme; Kinase; Protein Kinase; Other protein kinase group; Other protein kinase PLK family,0.5,PLK1;PTK2,0.7344999999999999,False,False,non_essential(safety-pass)
TUBGCP4,2,"hepg2,rpe1",0.4523116481949795,312,0.6086,Enzyme; Transferase,1.0,POLA1,-0.0815,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PPIL2,2,"hepg2,rpe1",0.4521815260498877,471,0.6308,Other cytosolic protein,1.0,RPL23,-0.5645,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ARPC4,2,"jurkat,rpe1",0.4513754572207831,381,0.51725,Enzyme,0.5,DNMT1;PSMD13,2.028,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPS6,2,"jurkat,rpe1",0.4510969626339834,313,0.178,Other cytosolic protein,1.0,RPS20;RPL5,-3.038,False,False,non_essential(safety-pass)
EXOC4,2,"hepg2,jurkat",0.4498604156812856,314,0.2889,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,HDAC7;MTOR,-0.777,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPL10,2,"hepg2,k562",0.4494474823422192,377,0.7126,Enzyme; Kinase,0.5,NDUFAB1;MTOR,-0.134,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CTNNBL1,2,"hepg2,rpe1",0.44933298256929,244,0.53305,Enzyme,0.5,NPM1;POLD3,0.0179999999999999,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPS27,2,"jurkat,k562",0.4460156167043368,332,0.3882,Enzyme; Oxidoreductase,1.0,NDUFAB1;NDUFB8,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
UBE3C,2,"hepg2,jurkat",0.4450796187866629,389,0.22025,Enzyme; Protease; Metallo protease; Metallo protease MP clan; Metallo protease M67 family; Metallo protease M67A subfamily,1.0,PSMD14;PSMD4,-1.082,False,False,non_essential(safety-pass)
RAMAC,2,"hepg2,jurkat",0.4435437835369334,320,0.1293,Enzyme; Kinase; Protein Kinase; TK protein kinase group; Tyrosine protein kinase JakA family,0.5,E2F6;TYK2,0.176,False,False,non_essential(safety-pass)
SETD1A,2,"hepg2,jurkat",0.4391510228934592,305,0.5327999999999999,Other cytosolic protein,0.5,SDC1;FAU,-0.345,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
HNRNPC,2,"k562,rpe1",0.438846706341063,130,0.6423,Enzyme; Isomerase,1.0,SEM1;TOP1,-3.845,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SNAPC2,2,"hepg2,jurkat",0.4387983244445169,193,0.4292,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,PSMA3;MTOR,-2.396,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MRPS24,2,"jurkat,rpe1",0.4359529778722278,181,0.2549,NOT_FOUND,0.5,RPS20;NDUFA3,-0.745,False,False,non_essential(safety-pass)
RAC1,2,"hepg2,jurkat",0.4358877127743436,125,0.26355,Enzyme; Kinase; Protein Kinase; AGC protein kinase group; AGC protein kinase PKC family; AGC protein kinase PKC alpha subfamily,0.5,PRKCA;MTOR,0.308,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TPR,2,"k562,rpe1",0.4328955468910321,132,0.4827,Enzyme; Transferase,1.0,SEM1;POLA1,-1.211,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
GRWD1,2,"jurkat,rpe1",0.4325828873339437,218,0.5289,NOT_FOUND,0.5,RPL5;RPLP0,-0.143,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MCM3AP,2,"hepg2,k562",0.4309747270273585,44,0.006,Unclassified protein,1.0,XPO1;SEM1,-1.305,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SMC5,2,"hepg2,jurkat",0.4278456444799634,303,0.1286999999999999,Enzyme; Kinase; Protein Kinase; Other protein kinase group; Other protein kinase PLK family,1.0,PLK1;SEM1,0.11,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DYNC1I2,2,"hepg2,rpe1",0.4267666909938503,415,0.54775,Other cytosolic protein,0.5,TUBA1B;RPS27A,-0.713,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MBIP,2,"jurkat,rpe1",0.4261542529489822,399,0.4731,Enzyme; Isomerase,0.5,TOP1;SEM1,3.847,False,False,non_essential(safety-pass)
UBA2,2,"jurkat,k562",0.4260823233165966,313,0.3083,Enzyme; Kinase,1.0,PSMD4;MTOR,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CCAR1,2,"hepg2,jurkat",0.4247155306922404,252,0.05875,Enzyme; Isomerase,0.5,CCDC6;TOP1,0.942,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
COQ2,2,"jurkat,rpe1",0.4238026568995656,359,0.24545,Enzyme; Oxidoreductase,0.5,NDUFAB1;FDPS,-0.588,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MIS18A,2,"jurkat,rpe1",0.4216946671040969,183,0.21935,Enzyme; Ligase,0.5,NPM1;GART,-0.056,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PRPF40A,2,"jurkat,rpe1",0.4206406722063627,445,0.5590499999999999,Enzyme; Isomerase,0.5,MTOR;TOP1,-2.166,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RBM4,2,"hepg2,rpe1",0.4200859089031834,433,0.258,Other cytosolic protein,1.0,FAU,-1.357,False,False,non_essential(safety-pass)
ERCC3,2,"hepg2,jurkat",0.4188562512572102,198,0.12865,Enzyme; Aminoacyltransferase,0.5,BCR;RBX1,-1.474,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CCP110,2,"hepg2,rpe1",0.4187033611115826,489,0.3573499999999999,Enzyme; Kinase; Protein Kinase; Other protein kinase group; Other protein kinase PLK family,0.5,PLK1;RPL26,-0.2259999999999999,False,False,non_essential(safety-pass)
MYCBP,2,"hepg2,k562",0.418602231102231,273,0.1056,Unclassified protein,1.0,ADRM1;NDUFB4,0.045,False,False,non_essential(safety-pass)
SNRNP35,2,"hepg2,k562",0.4172384632910948,258,0.6302,Enzyme; Kinase,0.5,POLD1;MTOR,-0.793,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SMG7,2,"jurkat,rpe1",0.416019498293532,518,0.59275,NOT_FOUND,1.0,NDUFA3,-1.439,False,False,non_essential(safety-pass)
DNAJC8,2,"jurkat,rpe1",0.4156816323332827,349,0.3577,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,MTOR;NDUFV2,-0.094,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
COQ5,2,"hepg2,rpe1",0.4147303925728542,185,0.07375,Enzyme; Oxidoreductase,0.5,FDPS;NDUFB8,-0.545,False,False,non_essential(safety-pass)
RBM42,2,"k562,rpe1",0.4143869674343715,230,0.8408,Enzyme,0.5,FNTA;POLD3,3.288,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CNOT9,2,"hepg2,rpe1",0.4130487052846563,406,0.47145,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,0.5,CCDC6;HDAC7,0.0064999999999999,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SMARCE1,2,"jurkat,rpe1",0.4097971335256068,210,0.4026999999999999,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,MTOR;HDAC7,-4.798,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
BNIP1,2,"jurkat,k562",0.4076394050634832,245,-0.0434,Ion channel; Other ion channel; Miscellaneous ion channel; Bcl-2 family,1.0,BCL2L1;POLE,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RPAP2,2,"hepg2,k562",0.4072374993427625,227,0.5232,Other cytosolic protein,1.0,FAU;POLE,-3.664,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TEFM,2,"jurkat,rpe1",0.404087688458205,207,0.26745,Membrane receptor,1.0,CCDC6;TFRC,-0.306,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RBMX2,2,"jurkat,k562",0.4031843969479544,352,0.358,Other cytosolic protein,1.0,RPL8;SEM1,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
NUFIP1,2,"hepg2,k562",0.4016553621816779,367,0.1869,Enzyme; Phosphatase; Protein Phosphatase; Serine/threonine protein phosphatase,0.5,PPP2CA;RPS27,-0.007,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SRRM1,2,"hepg2,jurkat",0.4016141220730785,499,0.39615,Enzyme; Transferase,1.0,POLA1;SEM1,-1.891,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PHF12,2,"hepg2,jurkat",0.4006600014135121,220,0.2793,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class I,0.5,HDAC7;HDAC3,-1.486,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
KPNA6,2,"k562,rpe1",0.3992032234131557,271,0.651,Other cytosolic protein,0.5,ATP1A1;RPS3,-1.177,False,False,non_essential(safety-pass)
SPC24,2,"k562,rpe1",0.3988875120364962,306,0.8991,NOT_FOUND,1.0,POLE;PRIM1,0.459,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CCT6A,2,"hepg2,rpe1",0.3987706286031104,388,0.58945,Other cytosolic protein,0.5,RPS3;TUBB2A,-0.4775,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PPIL4,2,"jurkat,rpe1",0.3983176478653237,321,0.568,Enzyme; Ligase,0.5,NDUFV2;GART,-0.979,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
INTS10,2,"hepg2,jurkat",0.3973470824566839,206,0.26195,Enzyme; Isomerase,0.5,RPS7;PPIA,-1.508,False,False,non_essential(safety-pass)
ANKRD49,2,"jurkat,k562",0.3964758126905632,185,0.1092,Epigenetic regulator; Eraser,0.5,HDAC7;HDAC3,,False,False,non_essential(safety-pass)
KATNB1,2,"jurkat,rpe1",0.3933702374365277,484,0.0353,Structural protein,1.0,TUBB2A,-1.308,False,False,non_essential(safety-pass)
CHCHD3,2,"jurkat,rpe1",0.3927012383521934,379,0.1089999999999999,Enzyme; Oxidoreductase,1.0,NDUFB4;NDUFB10,0.55,False,False,non_essential(safety-pass)
VPS37A,2,"jurkat,rpe1",0.3895239517586167,340,0.23355,Enzyme; Oxidoreductase,0.5,NDUFAB1;RPS27A,-0.639,False,False,non_essential(safety-pass)
WAC,2,"jurkat,rpe1",0.387659568217096,374,0.36095,Enzyme,0.5,PSMD13;RPS27A,-2.334,False,False,non_essential(safety-pass)
EPB41L2,2,"jurkat,rpe1",0.3867292126743804,290,0.3198999999999999,Epigenetic regulator; Writer; DNA methyltransferase,0.5,DNMT1;RPL5,-4.781,False,False,non_essential(safety-pass)
TUBG1,2,"hepg2,rpe1",0.3854302799889113,375,0.46065,Enzyme; Kinase; Protein Kinase; Other protein kinase group; Other protein kinase AUR family,0.5,AURKA;TUBB,0.0785,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
MMGT1,2,"jurkat,rpe1",0.3847362931697213,302,0.1691,Enzyme; Oxidoreductase,1.0,IMPDH2,0.42,False,False,non_essential(safety-pass)
RBBP5,2,"jurkat,rpe1",0.3823993869446634,342,0.32345,Other cytosolic protein,0.5,MEN1;RPS27A,-0.54,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DHX36,2,"hepg2,k562",0.3819710990763622,320,0.2733,Enzyme,0.5,XPO1;PSMD13,-1.345,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RUVBL1,2,"hepg2,rpe1",0.380354809144758,450,0.6488,Enzyme,0.5,PSMC5;MTOR,-2.2515,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
DDX19A,2,"hepg2,rpe1",0.3803109636393467,479,0.2384,Other cytosolic protein,0.5,XPO1;RPL8,-1.3775,False,False,non_essential(safety-pass)
RUVBL2,2,"hepg2,rpe1",0.3795875128000588,412,0.6673,Enzyme,0.5,PSMC5;MTOR,-1.0265,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SEPSECS,2,"hepg2,jurkat",0.3793567432681486,263,0.10695,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,CCDC6;MTOR,1.337,False,False,non_essential(safety-pass)
CABIN1,2,"jurkat,rpe1",0.3791235561126808,560,0.02955,Other cytosolic protein,1.0,FAU,-1.747,False,False,non_essential(safety-pass)
CWC25,2,"jurkat,rpe1",0.3779220508953448,336,0.44215,NOT_FOUND,1.0,NDUFB4;SEM1,3.447,False,False,non_essential(safety-pass)
INTS8,2,"hepg2,k562",0.375455684666211,116,0.2288,Enzyme; Phosphatase; Protein Phosphatase; Serine/threonine protein phosphatase,1.0,PPP2CA;SEM1,0.265,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
PFDN4,2,"k562,rpe1",0.3740311607128763,219,0.096,Enzyme,0.5,PSMD13;TUBB2A,1.063,False,False,non_essential(safety-pass)
GEMIN6,2,"jurkat,rpe1",0.3738492970919044,461,0.38685,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,MTOR;HDAC7,-1.144,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ATP5F1B,2,"jurkat,rpe1",0.3733455585316051,556,0.2059,Enzyme; Oxidoreductase,1.0,NDUFAB1;NDUFB8,0.047,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SFSWAP,2,"jurkat,k562",0.3732005521593374,284,0.3878,Enzyme; Kinase; Protein Kinase; Atypical protein kinase group; Atypical protein kinase PIKK family; Atypical protein kinase FRAP subfamily,0.5,MTOR;FNTA,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
SBDS,2,"jurkat,rpe1",0.3726551367867478,292,0.3956499999999999,Other cytosolic protein,1.0,RPL37A;RPL5,-0.303,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ELOB,2,"hepg2,rpe1",0.3721556996328292,429,0.34765,Enzyme; Aminoacyltransferase,1.0,RBX1,1.0015,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
RBBP4,2,"jurkat,rpe1",0.3690549056668445,480,0.4714,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,0.5,DNMT1;HDAC7,-0.837,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
CDC123,2,"jurkat,k562",0.3669204981569406,316,0.5251,Other cytosolic protein,1.0,RPS12;NDUFA6,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
THOC2,2,"hepg2,k562",0.3668918800497747,151,0.3449,Unclassified protein,1.0,XPO1;SEM1,-0.296,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TEN1,2,"jurkat,rpe1",0.3667424824823844,265,0.15,NOT_FOUND,1.0,PSMD4;PRIM1,2.413,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
FASTKD5,2,"jurkat,rpe1",0.3652930864789959,316,0.33465,Enzyme; Aminoacyltransferase,0.5,NDUFAB1;RBX1,1.813,False,False,non_essential(safety-pass)
ELOVL1,2,"hepg2,jurkat",0.3643422547692441,540,0.1983,Enzyme; Isomerase,0.5,CCDC6;PPIA,0.851,False,False,non_essential(safety-pass)
SRSF7,2,"hepg2,rpe1",0.3641793535758131,531,0.7648999999999999,Enzyme,0.5,ATR;POLD2,-0.1385,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
TRMT10C,2,"jurkat,rpe1",0.3638914324047732,278,0.2878,Enzyme; Oxidoreductase,0.5,NDUFAB1;TFRC,-3.082,False,False,non_essential(safety-pass)
NOP9,2,"hepg2,jurkat",0.3635267670260249,337,0.29985,NOT_FOUND,0.5,RPLP0;RPS23,-1.103,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
FDXR,2,"hepg2,rpe1",0.3620111226146631,205,-0.0578999999999999,Enzyme; Oxidoreductase,1.0,NDUFS3;NDUFV2,-0.4375,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
INTS11,2,"hepg2,jurkat",0.3603096678790251,436,0.60895,Other cytosolic protein,1.0,RPL26;SEM1,-0.468,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
COG6,2,"jurkat,rpe1",0.3597574709998384,577,0.3915999999999999,Enzyme,0.5,MTOR;POLD3,1.887,False,False,non_essential(safety-pass)
HIST1H2BC,2,"jurkat,k562",0.3588315155560275,451,0.1042,Ion channel; Other ion channel; Miscellaneous ion channel; Bcl-2 family,0.5,BCL2L1;RPS27,,False,False,non_essential(safety-pass)
NKAPD1,2,"jurkat,rpe1",0.3575539973460384,477,0.3177999999999999,Enzyme; Isomerase,0.5,PPIA;POLD1,-0.059,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
UBE2I,2,"hepg2,rpe1",0.356562964974513,334,0.5368999999999999,Epigenetic regulator; Eraser; Histone deacetylase; HDAC class IIa,0.5,RPS27A;HDAC7,-1.2025,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
ANAPC5,2,"hepg2,rpe1",0.3562843338594794,400,0.50485,Enzyme; Kinase; Protein Kinase; Other protein kinase group; Other protein kinase PLK family,0.5,PLK1;RPS27A,-0.6765,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
WDR55,2,"jurkat,k562",0.3541726711466407,509,0.6605,Other cytosolic protein,1.0,RPL26;RPL24,,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
INTS13,2,"hepg2,rpe1",0.353138065253427,505,0.31755,Enzyme; Oxidoreductase,0.5,IMPDH2;SEM1,2.0545,False,False,non_essential(safety-pass)
MRPL17,2,"k562,rpe1",0.3528725788883802,351,-0.1771,Enzyme; Kinase,0.5,MTOR;RPL23,-0.89,True,False,essential_in_some_lines
SNRPG,2,"k562,rpe1",0.3528656727020158,405,0.742,NOT_FOUND,1.0,SEM1;RPL39,-3.325,True,True,essential_in_all_lines(likely-toxic;recurrence driven by core-essentiality)
WDR26,2,"hepg2,jurkat",0.3519794605820407,542,0.2479,Enzyme; Isomerase,0.5,PPIA;DNMT1,-0.013,False,False,non_essential(safety-pass)
ARL4D,2,"hepg2,rpe1",0.3513382779748468,187,0.2623,Enzyme; Kinase; Protein Kinase; CMGC protein kinase group; CMGC protein kinase GSK family,0.5,RPS4X;GSK3B,-0.1919999999999999,False,False,non_essential(safety-pass)
